Postcode,Suburb,ID_Domain,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,5thPercentileSoldPrice,25thPercentileSoldPrice,75thPercentileSoldPrice,95thPercentileSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
3067,Abbotsford,627,1173000.0,16.0,2150000.0,865000.0,865000.0,910000.0,1545000.0,2150000.0,1379000.0,25.0,2468000.0,115000.0,12.0,8.0,700.0,49.0,1450.0,400.0
3040,Aberfeldie,647,1270000.0,59.0,3025000.0,485000.0,566000.0,850000.0,1710000.0,2300000.0,1350000.0,110.0,5000000.0,400000.0,43.0,32.0,550.0,163.0,1550.0,280.0
3042,Airport West,757,965000.0,17.0,1240000.0,731000.0,731000.0,850000.0,1070000.0,1240000.0,950000.0,47.0,1770000.0,595000.0,14.0,6.0,520.0,63.0,1350.0,240.0
3021,Albanvale,787,615000.0,78.0,1300000.0,444000.0,450000.0,566000.0,660000.0,985000.0,595000.0,309.0,1418000.0,380000.0,42.0,13.0,360.0,251.0,1200.0,240.0
3206,Albert Park,797,3225000.0,12.0,5675000.0,742000.0,742000.0,2125000.0,4450000.0,5675000.0,3620000.0,19.0,13000000.0,2375000.0,6.0,2.0,808.0,40.0,2900.0,590.0
3020,Albion,837,655000.0,58.0,1160000.0,485000.0,520000.0,600000.0,725000.0,915000.0,620000.0,130.0,1100000.0,360000.0,39.0,20.0,395.0,128.0,650.0,290.0
3078,Alphington,1047,1275000.0,13.0,2020000.0,813000.0,813000.0,1040000.0,1421000.0,2020000.0,1050000.0,27.0,1985000.0,825000.0,8.0,7.0,570.0,50.0,1100.0,275.0
3028,Altona Meadows,1127,685000.0,18.0,1010000.0,535000.0,535000.0,625000.0,765000.0,1010000.0,650000.0,52.0,870000.0,450000.0,2.0,1.0,393.0,44.0,500.0,320.0
3025,Altona North,1137,800000.0,69.0,1275000.0,535000.0,600000.0,715000.0,899000.0,1050000.0,788000.0,141.0,1400000.0,500000.0,34.0,13.0,485.0,140.0,720.0,280.0
3022,Ardeer,1507,585000.0,12.0,750000.0,500000.0,500000.0,550000.0,615000.0,750000.0,555000.0,31.0,900000.0,450000.0,7.0,2.0,355.0,34.0,450.0,290.0
3143,Armadale,1587,3175000.0,22.0,17250000.0,1235000.0,1360000.0,1731000.0,4350000.0,7155000.0,2450000.0,39.0,17300000.0,399000.0,13.0,5.0,795.0,70.0,3195.0,350.0
3049,Attwood,1857,593000.0,24.0,1785000.0,405000.0,415000.0,510000.0,670000.0,901000.0,558000.0,35.0,2100000.0,375000.0,12.0,8.0,420.0,43.0,600.0,330.0
3034,Avondale Heights,1957,878000.0,39.0,1735000.0,540000.0,660000.0,781000.0,1041000.0,1400000.0,800000.0,58.0,1800000.0,360000.0,29.0,17.0,430.0,87.0,740.0,300.0
3183,Balaclava,2197,1573000.0,19.0,2860000.0,843000.0,843000.0,1418000.0,1900000.0,2860000.0,1550000.0,29.0,3648000.0,340000.0,11.0,11.0,700.0,59.0,1500.0,325.0
3103,Balwyn,2557,2485000.0,42.0,5168000.0,1371000.0,1595000.0,1918000.0,3115000.0,4100000.0,2350000.0,97.0,9100000.0,520000.0,37.0,22.0,750.0,104.0,2500.0,340.0
3104,Balwyn North,2597,2026000.0,60.0,5088000.0,1057000.0,1280000.0,1650000.0,2710000.0,3560000.0,1900000.0,159.0,6450000.0,145000.0,49.0,31.0,650.0,157.0,1680.0,300.0
3153,Bayswater,3337,710000.0,24.0,852000.0,440000.0,591000.0,660000.0,770000.0,820000.0,670000.0,51.0,1100000.0,400000.0,11.0,8.0,420.0,29.0,600.0,320.0
3153,Bayswater North,3387,710000.0,24.0,852000.0,440000.0,591000.0,660000.0,770000.0,820000.0,670000.0,51.0,1100000.0,400000.0,11.0,8.0,420.0,29.0,600.0,320.0
