Postcode,Suburb,ID_Domain,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,5thPercentileSoldPrice,25thPercentileSoldPrice,75thPercentileSoldPrice,95thPercentileSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
3162,Caulfield,8687,1610000.0,29.0,2725000.0,975000.0,1085000.0,1400000.0,1950000.0,2300000.0,1540000.0,49.0,2775000.0,890000.0,16.0,12.0,750.0,61.0,1500.0,390.0
3145,Caulfield East,8707,1801000.0,53.0,8700000.0,815000.0,1175000.0,1480000.0,2300000.0,4000000.0,1650000.0,107.0,8000000.0,135000.0,27.0,17.0,600.0,131.0,2500.0,285.0
3161,Caulfield North,8747,1800000.0,28.0,4125000.0,847000.0,1150000.0,1385000.0,2417000.0,3550000.0,1923000.0,51.0,9000000.0,1025000.0,14.0,12.0,749.0,60.0,2200.0,310.0
3162,Caulfield South,8787,1610000.0,29.0,2725000.0,975000.0,1085000.0,1400000.0,1950000.0,2300000.0,1540000.0,49.0,2775000.0,890000.0,16.0,12.0,750.0,61.0,1500.0,390.0
3148,Chadstone,8847,952000.0,27.0,1399000.0,654000.0,673000.0,860000.0,983000.0,1210000.0,970000.0,55.0,3750000.0,650000.0,15.0,10.0,500.0,71.0,800.0,200.0
3196,Chelsea,8927,1054000.0,27.0,1610000.0,690000.0,710000.0,825000.0,1210000.0,1610000.0,950000.0,52.0,4000000.0,499000.0,8.0,1.0,520.0,35.0,850.0,345.0
3196,Chelsea Heights,8937,1054000.0,27.0,1610000.0,690000.0,710000.0,825000.0,1210000.0,1610000.0,950000.0,52.0,4000000.0,499000.0,8.0,1.0,520.0,35.0,850.0,345.0
3192,Cheltenham,8967,994000.0,58.0,2050000.0,350000.0,602000.0,810000.0,1158000.0,1355000.0,1000000.0,151.0,8200000.0,500000.0,37.0,15.0,550.0,123.0,900.0,245.0
3169,Clarinda,9257,750000.0,22.0,1125000.0,603000.0,653000.0,727000.0,830000.0,944000.0,790000.0,73.0,1400000.0,420000.0,17.0,5.0,500.0,92.0,730.0,250.0
3169,Clayton South,9367,750000.0,22.0,1125000.0,603000.0,653000.0,727000.0,830000.0,944000.0,790000.0,73.0,1400000.0,420000.0,17.0,5.0,500.0,92.0,730.0,250.0
3058,Coburg,9707,740000.0,25.0,1200000.0,555000.0,611000.0,641000.0,860000.0,1045000.0,750000.0,32.0,4300000.0,125000.0,10.0,5.0,460.0,59.0,700.0,180.0
3058,Coburg North,9727,740000.0,25.0,1200000.0,555000.0,611000.0,641000.0,860000.0,1045000.0,750000.0,32.0,4300000.0,125000.0,10.0,5.0,460.0,59.0,700.0,180.0
3048,Coolaroo,10107,585000.0,19.0,768000.0,410000.0,410000.0,523000.0,607000.0,768000.0,500000.0,69.0,710000.0,55000.0,8.0,5.0,370.0,67.0,460.0,315.0
3064,Craigieburn,10597,598000.0,40.0,830000.0,400000.0,480000.0,545000.0,627000.0,740000.0,545000.0,114.0,950000.0,374000.0,14.0,5.0,390.0,74.0,550.0,320.0
3977,Cranbourne,10627,610000.0,27.0,750000.0,518000.0,525000.0,540000.0,650000.0,698000.0,597000.0,46.0,5000000.0,420000.0,1.0,1.0,445.0,21.0,550.0,311.0
3977,Cranbourne East,10647,610000.0,27.0,750000.0,518000.0,525000.0,540000.0,650000.0,698000.0,597000.0,46.0,5000000.0,420000.0,1.0,1.0,445.0,21.0,550.0,311.0
3977,Cranbourne North,10657,610000.0,27.0,750000.0,518000.0,525000.0,540000.0,650000.0,698000.0,597000.0,46.0,5000000.0,420000.0,1.0,1.0,445.0,21.0,550.0,311.0
3977,Cranbourne South,10677,610000.0,27.0,750000.0,518000.0,525000.0,540000.0,650000.0,698000.0,597000.0,46.0,5000000.0,420000.0,1.0,1.0,445.0,21.0,550.0,311.0
